track_id,track_name,track_artist,playlist_genre,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo
2KJwci3DPtYbfg7pxczvWf,You Never Know,Beartooth,rock,0.467,0.944,6,-4.202,0,0.0771,0.000541,0.000916,0.457,0.566,155.033
5cpTuYviDiVdf8Xb7Dqqjd,The Reason - Acoustic,Hoobastank,latin,0.555,0.346,4,-8.68,1,0.0266,0.219,0.0,0.103,0.151,107.18
5b0nFlX4ha3vBqKEPYiwme,Sit Back,IAMDDB,r&b,0.576,0.336,9,-15.593,0,0.171,0.19,0.000723,0.0872,0.334,86.32
1Bxv1MamHSiuQcLVbS4rup,Rollin' (Air Raid Vehicle),Limp Bizkit,rock,0.594,0.939,9,-3.143,1,0.153,0.00498,0.0,0.342,0.722,96.305
0rG2BChMZVu4thkwM7i7Y1,Astronomia,32Stitches,rap,0.614,0.884,7,-5.785,0,0.051,0.0192,0.427,0.117,0.45,140.006
0K0soSt52EhMS9FohRObdK,Cómo Le Digo,Khea,rap,0.69,0.385,0,-8.444,1,0.0817,0.181,0.0,0.236,0.19,129.958
0sSVf7esNGPkEeCQ3Dhiv0,Happy Relationship,Troop,r&b,0.767,0.634,1,-13.177,1,0.0454,0.299,0.00785,0.0752,0.96,111.63
7btm8gdGvpuRg3ElLZDbKw,Crazy,Alex McArtor,rock,0.494,0.576,0,-7.77,1,0.0313,0.115,0.000319,0.0687,0.149,94.04
3TuVVHeIC7rxINHJBsOA7T,Let It Move Ya,Bass Modulators,edm,0.349,0.969,0,-2.468,1,0.0753,0.00553,0.0346,0.355,0.405,132.013
0AA6zq5ArZ1sSH7VIMi4NK,This Is Why I'm Hot,MiMS,rap,0.621,0.6,8,-6.349,1,0.576,0.277,0.0,0.495,0.485,80.021
3XOcKSqWYaLXMjZHDz7YvK,Punto Y Aparte,Tego Calderon,latin,0.8,0.765,6,-5.013,0,0.0478,0.291,0.0416,0.0977,0.722,95.007
0nlZjTPzW6S9JIESuGfImT,Lowdown - Edit,Boz Scaggs,rock,0.662,0.788,11,-5.544,0,0.0635,0.0812,0.141,0.0351,0.929,116.499
4p6f1OTeGSJZwva6HrhQka,Just You and I - R3HAB Remix,Tom Walker,edm,0.632,0.683,9,-5.742,1,0.246,0.297,2.23e-06,0.108,0.428,100.264
2SLZ2rX5773RS16mcqBxG7,Peaches and Cream,112,r&b,0.677,0.52,4,-6.255,0,0.334,0.00277,0.0,0.0532,0.768,203.862
4nI5Ep2zQKDjJl4Sol94af,"Try Everything - From ""Zootopia"" Soundtrack",Shakira,pop,0.709,0.614,1,-4.807,1,0.0307,0.024,0.0,0.0908,0.52,115.487
2wZoBFqwT0Tpm9XW0oiRMZ,The Right Kind of Love,Jeremy Jordan,r&b,0.717,0.634,5,-7.736,0,0.036,0.115,0.0,0.0782,0.896,178.064
46xnw9xZ0gKsGqaKg6jAzu,Crucial - Dance Remix,New Edition,r&b,0.737,0.791,10,-10.02,0,0.0824,0.0446,0.0265,0.24,0.772,104.259
2sse25kdRSbaFvA8i0hynD,Cuts Both Ways,Gloria Estefan,latin,0.38,0.309,11,-12.6,1,0.0329,0.649,0.0,0.0733,0.299,83.718
0M66M26ERKsVM2L4kpuFQo,Fiesta,Gui Brazil,latin,0.636,0.854,1,-8.256,1,0.0405,0.00743,0.307,0.0883,0.148,128.007
44vw9JyAvl32lVEEyHN5xw,Baguettes (feat. Gunna),Smokepurpp,rap,0.861,0.63,7,-8.953,1,0.0518,0.109,0.0,0.0955,0.75,139.956
73jxc8OqPUqXEzsRnCgw8M,Love Song,Tesla,rock,0.355,0.379,7,-8.172,1,0.0361,0.396,0.0393,0.15,0.329,164.989
4COGASZEbAxmH6k5gYMo6G,"0 Sentimientos (Remix) [feat. Noriel, Darkiel, Lyan, Messiah & Baby Rasta]",Jon Z,rap,0.894,0.721,4,-5.829,0,0.258,0.155,0.0,0.154,0.392,107.963
3VZjogSj2XePaVubGgFOUo,When I'm Gone,Dirty Honey,rock,0.452,0.916,1,-3.17,1,0.0478,0.000308,0.000391,0.118,0.592,90.995
6ce17pZwsMcYNab5IaC5MQ,I'd Love To Change The World - Matstubs Remix,Jetta,pop,0.478,0.796,4,-5.225,0,0.126,0.0749,0.0105,0.0633,0.204,139.941
3GRSqlALWISqLeNncZMbpX,Mean It,Lauv,pop,0.746,0.45,7,-8.543,1,0.0872,0.0407,0.0,0.172,0.336,95.998
6jzsiZRgmQtNjQDZf99Afl,Shorty (Got Her Eyes on Me),Donell Jones,r&b,0.654,0.555,2,-8.554,0,0.0569,0.107,0.0,0.358,0.644,161.613
7wTmnOSpVJcIzj5FIz2I04,Upside Down,Paloma Faith,edm,0.617,0.844,9,-4.384,0,0.0764,0.0452,0.000189,0.0737,0.734,175.98
0lfiCykYr1kvnZyZxGN0rB,Brisadão Na Dela,Xang,rap,0.835,0.523,0,-5.612,1,0.0507,0.495,0.0,0.118,0.257,115.055
69CYU8SngANHwGa10dWPJ7,Down This Road,Matt Reynolds,edm,0.655,0.86,11,-5.307,1,0.0302,0.0415,0.299,0.241,0.65,128.018
6uKkKnfsRbmkVJdp93otsb,Invocation,Reinier Zonneveld,edm,0.763,0.688,6,-7.041,1,0.0426,0.0142,0.783,0.0932,0.0843,124.988
04BZvpVvpJKPWXVfnWr6a3,Grateful (Neon Feather Remix),Cade Thompson,pop,0.48,0.962,11,-3.86,1,0.183,0.00593,3.44e-06,0.423,0.658,100.037
7spuHnkwHxd4ZMxRSFbdkL,Mind,Mar Vei,edm,0.667,0.48,7,-12.517,0,0.0337,0.516,0.912,0.0994,0.127,108.991
4alHo6RGd0D3OUbTPExTHN,Just What I Needed,The Cars,rock,0.619,0.579,4,-9.307,1,0.0473,0.0152,6.4e-05,0.0858,0.69,127.224
7plNxAMx3m8o2et2UEeCFm,Rift Valley,K.E.E.N.E.,edm,0.372,0.924,6,-7.53,0,0.0753,0.000716,0.4,0.132,0.432,186.149
2YmI6AC5oNhaAa8mAAd0JA,Watersteps,Erik Kearing,latin,0.777,0.393,6,-10.614,0,0.216,0.134,0.818,0.361,0.358,80.945
7gsnOUqQD5rm2QhsnbTEpy,Caile,"Tito ""El Bambino""",latin,0.896,0.789,1,-4.945,1,0.0674,0.0856,1.61e-06,0.276,0.694,97.008
014V6u9VubefjaPPl1QkTJ,Phenomenal,Eminem,rap,0.64,0.841,1,-2.426,0,0.0466,0.153,0.0,0.0457,0.0471,121.075
6cEN20oV48UUxNDhhoS2XV,2 AM,Lil Mop,r&b,0.85,0.561,8,-9.013,1,0.0445,0.0527,0.0,0.0792,0.519,140.035
5iOtXGMVHXyLuPAOFFUfNC,Turn The Music Up! - Radio Edit,Wildstylez,edm,0.574,0.943,5,-4.162,0,0.0576,0.00304,0.669,0.0526,0.193,131.988
4s2DV3XsCXMN09Wx0E8kCU,Kontiki - Original Mix,Hardwell,edm,0.584,0.949,8,-4.415,1,0.0463,0.000333,0.941,0.814,0.216,126.979
0j05vXv8kjUAg0rlhTvXCJ,Jundo,Ekali,rap,0.566,0.964,11,-4.41,0,0.0793,0.00306,0.837,0.271,0.202,150.003
3iUnagQlUtjjCNQ3us3lPi,Go Crazy (Remix),Jeezy,rap,0.396,0.896,4,-4.398,0,0.396,0.0309,0.0,0.207,0.632,86.882
7ojH6H4wE6XJNgzU4uvNc8,A Partir De Hoy,David Bisbal,latin,0.652,0.857,6,-5.044,1,0.0676,0.186,0.0,0.377,0.504,163.963
2dRuZopi29Ob4jsxdESrcf,Mike Tyson - Bonustrack,Kurdo,rap,0.675,0.705,2,-4.35,0,0.264,0.276,0.0,0.119,0.672,85.064
22UgD3bRXzveuNnhZP72a4,Ball and Chain,The Who,rock,0.44,0.848,9,-5.6,1,0.0313,0.00515,0.465,0.0725,0.269,90.027
2tgTqKVSIgg1Jhgv8d6iYg,Lambe Lá,Azzy,rap,0.883,0.506,5,-7.089,0,0.0497,0.0355,0.000756,0.0963,0.277,120.018
04KsMCb9PZE2S0AtUU8Jhb,April Showers,Proleter,edm,0.801,0.546,11,-7.256,1,0.132,0.28,0.929,0.141,0.902,94.0
1IoA7fqXfbjndYJTdrQLZn,Untouchable (feat. Aimee Dalton),Will Sparks,edm,0.57,0.786,1,-5.212,0,0.113,0.208,0.0,0.0748,0.16,128.158
7uyWFXp842IIc6GzFIUDvA,Wait For The Blackout,White Lion,rock,0.2,0.791,2,-7.593,1,0.0621,0.00131,0.0,0.155,0.233,150.136
7kQxPgKQx9VKLaj2KtUrv1,No Llores,Jay Kalyl,latin,0.699,0.873,6,-3.335,0,0.058,0.333,2.49e-06,0.329,0.928,96.006
02mJtllR8CoskckLlrirNV,Smile - Years Remix,Galantis,edm,0.584,0.767,0,-8.387,1,0.0409,8.82e-05,0.557,0.0314,0.101,128.012
0XhxyzxCoJ15QH3J4HnCfW,Caribbean Thunderstorm,Mother Nature Sound FX,latin,0.135,0.723,8,-22.636,1,0.107,8.23e-05,0.797,0.957,0.0159,141.159
7KXUDNOq0MdrZ7zuTVWCIj,You Don't Know,Antonio Neal,r&b,0.783,0.651,6,-4.971,0,0.0451,0.0272,0.0792,0.36,0.859,101.009
4OpPtBlAU2ayk7rS0SyxlM,Unicorn Zombie Apocalypse,Borgore,edm,0.676,0.885,1,-2.946,1,0.0658,0.00425,0.861,0.0519,0.185,128.04
5JtCyvuNSFF7p5y5rC0LLp,Casan (No Puedo Bloquear Lo Que Quiero Dar),Javiera Mena,pop,0.676,0.356,11,-11.41,1,0.0421,0.399,0.138,0.114,0.692,147.052
0gEF7HzO1mYr9Hp4pdKalV,All About the Benjamins,Diddy,rap,0.825,0.725,6,-4.145,1,0.204,0.0852,4.27e-06,0.251,0.704,89.872
5IhmIlLgSpp9GtztqrTP2v,Bailando Fue,Randy,latin,0.742,0.878,0,-6.111,0,0.0453,0.0244,0.0,0.0926,0.395,106.015
0jV2HSzU144aRkPJ198PpC,Quicksand,Feenixpawl,edm,0.546,0.768,11,-3.528,0,0.0416,0.0447,0.0,0.195,0.427,128.035
3OXpOuqxPaFDO9rLNn1Jvb,Cuddle Up,Catey Shaw,pop,0.692,0.703,0,-5.195,1,0.0308,0.108,0.0,0.109,0.496,124.989
6Nabz5Gsy80XL0MJoOmgF8,Beds Are Burning - Remastered,Midnight Oil,pop,0.754,0.496,0,-8.7,1,0.0351,0.00539,0.000152,0.0871,0.341,119.186
4x67awdGDlWB3eIpQdkzqE,CAPI DELLA TRAP (feat. Guè Pequeno),FSK SATELLITE,rap,0.799,0.603,8,-8.068,1,0.506,0.0898,0.0,0.214,0.624,75.989
59oP06RoBps6bvbvSQ1Zee,Swish,Mike Stud,rap,0.905,0.575,1,-8.64,1,0.0881,0.067,2.22e-05,0.0602,0.365,115.031
2l6sQvgAOtvpkmN5MD4qPA,I Can,Nas,rap,0.837,0.885,6,-3.914,0,0.182,0.103,0.0,0.0666,0.694,95.313
32N3bQcpqADdTGKTHBq5px,"How to Save a Life - Live in Nashville, TN - December 2006",The Fray,latin,0.328,0.502,10,-5.914,1,0.0329,0.767,0.0,0.759,0.248,123.745
4pYVwcwdWc0SaBeGpUbaja,Scenes from an Italian Restaurant,Billy Joel,rock,0.437,0.899,5,-6.392,1,0.093,0.381,0.000796,0.131,0.432,97.94
0fNfN9BaSpqfp6df7UsyXj,Let's Go Home,Eklo,latin,0.683,0.629,1,-7.485,1,0.0466,0.62,0.00206,0.0855,0.716,97.514
4ooxGxWbItZv2pnND3tYZj,Shake The Tree,Simon Field,latin,0.589,0.871,11,-5.698,1,0.0342,0.00215,9.42e-05,0.378,0.237,123.005
03HA3VjUvxG7BiYX146J0a,Go Downtown,J.J. Cale,rock,0.589,0.404,0,-12.082,0,0.0379,0.857,0.416,0.12,0.663,152.457
4MzySNjSdv9ZegSD13IVNV,"Wicked Game - Recorded Live at St Canice Cathedral, Kilkenny",James Vincent McMorrow,r&b,0.549,0.177,11,-15.09,1,0.0363,0.877,0.0056,0.681,0.18,113.379
34aycmeaxuuxipebrdkLUP,Dixie Biscuit - Radio Edit,Tape Five,edm,0.665,0.81,1,-5.164,1,0.0892,0.0216,1.13e-05,0.125,0.843,98.263
5da9eEbSCnQ5fae1k3lLaE,Sentimientos Escondidos - Remix,J Alvarez,latin,0.839,0.75,5,-2.985,1,0.127,0.293,0.0,0.446,0.592,93.974
4gWAcvkVLzqnzFOcrYBut7,Choosy (feat. Jeremih & Davido),Fabolous,latin,0.734,0.635,7,-6.924,0,0.102,0.12,0.0,0.107,0.453,106.993
39ANtyofTUt08iQ3k6FMYS,Tell 'Em I Said That,T.I.,rap,0.315,0.866,1,-4.965,1,0.322,0.0714,0.0,0.278,0.416,74.601
1F0Kn3FLjl5yvjAdt1JVQw,Neón,M4gna,rap,0.74,0.526,6,-9.793,1,0.0555,0.499,0.000188,0.119,0.464,159.971
1khmgu0pveJbkbpbkyvcQv,La Romana,Bad Bunny,latin,0.655,0.725,0,-5.497,1,0.188,0.0327,0.00264,0.0611,0.326,125.8
62XCV3AmCMkPa9X5mCim8O,All ‘Bout The Money,FAULHABER,pop,0.721,0.779,6,-4.239,0,0.0606,0.142,0.0,0.143,0.327,110.026
4GGSmoTmc5LClrowB4SmEw,Mind Is A Prison,Alec Benjamin,r&b,0.636,0.661,5,-5.217,0,0.05,0.527,0.0,0.18,0.694,151.148
22zxLxXlXrBIm7XaazHNrg,Hold On (feat. Michel Zitron),Martin Garrix,edm,0.422,0.711,2,-4.809,0,0.0385,0.0176,0.0,0.559,0.321,128.066
0Dw7uVJBAKCm6dfCoabJV9,Cruel,Jeff Bernat,r&b,0.704,0.379,9,-9.038,1,0.0816,0.699,0.0,0.112,0.465,78.91
3tGXyqBOXkjyo3Khr5oX6d,Omega (feat. Ibranovski),Tchami,edm,0.804,0.681,11,-10.055,1,0.0855,4.61e-05,0.847,0.0387,0.808,124.996
0hOAqVCzjzNpZgZZmt30HE,Make Your Mark,Drew Ryan Scott,pop,0.588,0.853,2,-5.069,1,0.0505,0.000778,0.0,0.219,0.598,125.007
4WyG9lfJYVuzwHbDvhNtoq,Drain Me,Sam Sky,r&b,0.382,0.646,11,-6.312,0,0.0684,0.0404,0.0,0.0517,0.333,77.123
0jkrxTzWniCbQ6MB5n64BK,Still Alive - Cruise Control Remix,A R I Z O N A,pop,0.767,0.738,2,-6.907,0,0.0374,0.0192,0.561,0.106,0.339,120.001
59pC3ONM6ggVn0CYi0l1KD,SLOW DANCING IN THE DARK - Loud Luxury Remix,Joji,pop,0.752,0.883,5,-4.45,0,0.0426,0.00616,0.0998,0.167,0.509,122.026
4fK2NU9UyQJV74ZGiSVYsr,Carry On - Nicky Romero Remix,Kygo,pop,0.447,0.684,9,-4.721,0,0.09,0.175,0.0,0.478,0.437,125.655
4yI3UxqUZPbmHMUb9s2dPa,Bien Loco,Nova,latin,0.721,0.82,10,-4.568,1,0.344,0.41,0.0,0.111,0.751,169.951
4Z0ZWdhqh1RWeIKLl7zC6J,Free Fallin',Tom Petty,pop,0.617,0.499,5,-11.574,1,0.0251,0.0703,0.0,0.0632,0.605,84.331
7d370xeaJldl9wZ6QnL3zs,Powerful,Major Lazer,edm,0.598,0.792,11,-4.043,0,0.0478,0.121,0.0,0.158,0.732,97.479
0BJU4rYOfj43xHw6gvTIwE,Hold Me Now,Thompson Twins,rock,0.787,0.517,7,-12.794,1,0.0332,0.658,1.07e-05,0.292,0.885,108.186
1jbRXE0cGEDFBEnrdrAwug,Go,Delilah,r&b,0.514,0.403,3,-10.704,0,0.0723,0.339,0.0179,0.18,0.0471,163.806
2oGgraHvZukQ8DSYivYF4C,Pressure,EBEN,rap,0.609,0.866,11,-6.51,0,0.0892,0.0927,0.01,0.179,0.0982,149.937
2ADU49RKktDsdPj0vKqJ6j,Let's Groove,CDB,r&b,0.833,0.683,4,-5.44,0,0.0778,0.127,0.000157,0.101,0.916,126.184
0xLb9aKxyObbRgMnfW7bvB,emotion,lovelytheband,pop,0.673,0.774,9,-6.708,0,0.0417,0.00828,0.00648,0.0649,0.662,133.023
5u7YjfqsRbUser2DXX8LN2,Wifeable (With Sax) feat. Xavier Omär,Masego,r&b,0.973,0.657,9,-7.233,1,0.0783,0.0502,2.53e-05,0.138,0.663,119.978
2aZ2Co4NeQRsqWcU930zHT,Shot At The Night,The Killers,pop,0.509,0.803,5,-4.903,1,0.0558,0.0917,0.0135,0.109,0.239,185.922
57ogj5vevbzdRtC8Ng2Rtx,Sin Ti,Alex Zurdo,latin,0.663,0.839,4,-5.229,1,0.0557,0.233,0.0,0.22,0.41,90.974
2nMjfJtl5Tj5F9vzuHhqOl,Crystal Night,1986 Omega Tribe,r&b,0.701,0.607,10,-13.001,0,0.0306,0.305,0.000107,0.373,0.876,122.981
2pfJsufl4kJ0kMT5C1nlwj,Anda Y Ve Lo Dudo,Akwid,rap,0.597,0.594,7,-7.282,0,0.398,0.0799,0.0,0.0938,0.37,180.119
2fQrGHiQOvpL9UgPvtYy6G,Bank Account,21 Savage,rap,0.884,0.346,8,-8.228,0,0.351,0.0151,7.04e-06,0.0871,0.376,75.016
63BGyvr6NuhA0q5NimghaG,The Only (feat. IRENE of Red Velvet),Raiden,pop,0.672,0.923,11,-3.684,1,0.0875,0.102,0.0,0.129,0.395,116.028
5LPcIeLf5X05un3LLHWth5,Don’t Mess Wit Texas,Lil Keke,rap,0.825,0.742,7,-6.944,1,0.146,0.0123,0.0,0.0737,0.675,92.041
3a7g0gSKdcYqJIH4EldHXh,"My Forbidden Lover (original Power 12"" Mix)",Tapps,latin,0.794,0.744,0,-6.067,1,0.0544,0.0215,2.82e-05,0.0431,0.963,129.971
2Fjz5ZC5BvFdCqcnTZ3ilH,Sing Me to Sleep,Alan Walker,pop,0.491,0.607,4,-6.333,0,0.0668,0.0125,1.52e-06,0.289,0.166,176.112
6nMcYSIgEHl2yYKzJL6oOA,Growler,Markus Klee,edm,0.809,0.811,1,-8.871,1,0.0815,0.00913,0.883,0.0705,0.832,123.004
1cPddt19NC4iXkIXnF7YMj,Get Dark,Thyse,edm,0.607,0.973,5,-4.696,1,0.0701,0.00181,0.042,0.103,0.274,130.016
1mgYxX4S3g147iVfxsKgtr,First of Summer,Urbandub,rock,0.293,0.917,1,-5.436,1,0.142,0.00138,0.0,0.249,0.448,134.894
6kK9Z4lWFzxeINjzcr90Nr,"Me, Myself & I - Viceroy Remix",G-Eazy,pop,0.79,0.716,5,-4.118,0,0.0441,0.0244,5.53e-06,0.411,0.829,111.99
0Fc7ESmkM02PDH5NnPaS5S,Rock Bottom,grandson,pop,0.517,0.702,0,-6.842,1,0.0424,0.000232,0.00165,0.204,0.244,176.088
2TF5z78mdoObRtPW9GhNzV,Got Ur Self A...,Nas,rap,0.599,0.861,11,-4.783,0,0.265,0.0128,0.0,0.113,0.613,92.866
3zoTVFoX4ecPuwqKoTshPF,Wild Side,Mötley Crüe,rock,0.59,0.899,0,-4.614,1,0.0363,0.00763,0.000922,0.386,0.442,115.1
2cop62KNgi55QqIozb5bMf,Aviation,The Last Shadow Puppets,rock,0.356,0.915,0,-7.187,1,0.0862,7.89e-05,0.000857,0.177,0.487,172.978
5HXTSRCFYcLtxnOzp9FHiH,Crocodile Tears,Unlike Pluto,pop,0.662,0.587,9,-8.006,0,0.349,0.159,0.0,0.337,0.503,169.088
5Cbo7oz78gqkzV3EAM63VA,+,Aitana,pop,0.561,0.666,8,-4.243,1,0.0322,0.106,0.0,0.123,0.675,160.019
5ZY7Gug850kv4heJcWZGHM,Just Like Paradise,David Lee Roth,rock,0.611,0.853,2,-4.983,1,0.034,0.0219,0.0,0.671,0.376,135.558
3R9pp84rf8oe5OYtOYRvya,Te Para Tres,Soda Stereo,rock,0.424,0.245,2,-15.026,1,0.0308,0.0398,0.0,0.882,0.211,99.649
4o5XYTJecL5v938MN6YUPv,'Round And 'Round (Merry Go 'Round Of Love),Guy,r&b,0.834,0.53,2,-14.264,0,0.0424,0.023,3.79e-06,0.172,0.641,107.075
5wGypb43gWIYWmDO91gYvu,La Llamada,Felibena,latin,0.799,0.84,6,-8.583,1,0.0741,0.0148,0.00637,0.286,0.42,90.987
421eObjg0DTm2qajJl5OJm,Into the Unknown - Panic! At The Disco Version,Panic! At The Disco,pop,0.456,0.828,1,-6.225,1,0.077,0.0244,0.0,0.21,0.313,116.719
6ocbgoVGwYJhOv1GgI9NsF,7 rings,Ariana Grande,pop,0.778,0.317,1,-10.732,0,0.334,0.592,0.0,0.0881,0.327,140.048
1AI5EqOqDVmOKAn13cGx92,Que Passa Amigo,Tropkillaz,rap,0.701,0.844,9,-7.366,1,0.0473,0.00917,0.19,0.113,0.0883,100.007
3fS0GCbLTLK59MYn7HYMNi,Y'all Ain't Ready (feat. 2 Chainz),Mike WiLL Made-It,rap,0.759,0.705,1,-5.21,1,0.223,0.00806,0.0,0.889,0.15,140.048
3Ye4lLxSc4Sbnqc8mCxAqS,"Get Your Grind On (feat. Big Pun, Fat Joe & Freeway)",The Notorious B.I.G.,rap,0.555,0.811,10,-7.483,0,0.498,0.0301,0.0,0.108,0.565,77.073
1QTeMDnelf4xkKY5ONSnda,The City,The Game,rap,0.574,0.787,11,-4.147,0,0.398,0.176,0.0,0.0918,0.302,144.474
5PK1JCSdr34gWgzYHgt3Jq,Feeling Good,Muse,rock,0.345,0.418,7,-7.787,0,0.0316,0.299,1.75e-05,0.103,0.267,109.044
5NhchewKZQzQq8F3KS6xlh,"In California (feat. Lady ""V"")",Daz Dillinger,rap,0.788,0.849,2,-6.663,1,0.184,0.0046,0.0,0.341,0.531,97.596
22cVWuEscYJ2aVF2WzOvIQ,Got to Have Your Love,Mantronix,r&b,0.789,0.817,11,-7.199,1,0.0679,0.108,0.00779,0.06,0.952,110.099
7p72uUp9qIlFP1IRbAvcox,Holding Back The Years,Gretchen Parlato,r&b,0.541,0.263,0,-16.936,1,0.0427,0.778,0.13,0.115,0.127,92.624
3IF1JYDcEEOCPtMxld4Rg7,Travesuras - Remix,Nicky Jam,latin,0.796,0.764,1,-5.667,1,0.0986,0.151,0.0,0.0789,0.869,94.018
5xcXVUm3JiXR3OAuZHqW04,Options,Mr. Pig,pop,0.748,0.911,8,-4.752,1,0.0532,0.0482,0.00545,0.0784,0.273,108.046
6dFs9SRuQ8FKK3WORqoa3D,Mary Go Round,Musiq Soulchild,r&b,0.554,0.472,0,-8.215,1,0.285,0.305,0.000492,0.119,0.497,141.283
4I1zD6WvoJoLDFWsqcCpMJ,I Want You,Tiësto,edm,0.68,0.867,7,-5.128,0,0.0437,0.0802,0.0423,0.0734,0.286,126.078
72dCtkbMLcE5DvBQXsPxgR,Toy Monster,Azerkd,edm,0.69,0.984,0,-3.299,1,0.12,0.00319,0.00732,0.518,0.128,128.03
57SRdgtkfzKxzyd4OgEfWW,Lost in Atlantis,Smartface,latin,0.758,0.574,9,-7.283,0,0.036,0.193,0.921,0.119,0.398,105.001
4PJePX91Q5u7SqQD31R3YO,Nepenthe,goosetaf,rap,0.686,0.446,2,-9.182,0,0.0592,0.879,0.788,0.14,0.114,154.07
6utJPGnUAGkW7qRaYpoasi,Mr. Ice Cream Man,Master P,rap,0.806,0.666,0,-5.755,1,0.117,0.026,0.0,0.72,0.571,131.939
26tjsspbM2bZCVW78qzzdH,Housy Things,DSN,edm,0.84,0.837,6,-5.614,1,0.12,0.00693,0.0792,0.109,0.466,123.982
4sfj0sS0eR6sq3qwCCmLNL,Coming Back,Closed Doors,latin,0.587,0.743,4,-6.379,0,0.0366,0.0139,0.00017,0.333,0.256,100.085
0UY4FvG4f9JI6kBR1BlWrZ,That's What You Get,Paramore,rock,0.528,0.831,8,-3.607,1,0.0429,9.43e-05,0.0,0.141,0.632,131.094
56fwHfJaBpaauvFJrnwk2L,She Wolf (Falling to Pieces) [feat. Sia],David Guetta,edm,0.51,0.859,7,-2.479,1,0.0679,0.0639,1.56e-05,0.445,0.415,129.968
0Vh3WTuakZ6SSwmZqyLqGO,Trumpets (feat. Sean Paul),Sak Noel,pop,0.555,0.746,9,-4.473,1,0.298,0.00279,0.000109,0.0418,0.368,199.767
5mNV8Mz59bzyuQ53gTw0c0,Where the Party At (feat. Nelly),Jagged Edge,r&b,0.596,0.661,5,-6.239,0,0.226,0.31,0.0,0.0847,0.86,129.491
1IXa70EPedlpafPL7Ood2z,After Laughter (Comes Tears),Wendy Rene,rap,0.422,0.171,1,-13.864,0,0.0352,0.169,1.68e-05,0.127,0.363,187.002
4zQxhaMV9hNuDX1PBNQmMA,Call Me The Breeze,Lynyrd Skynyrd,rock,0.237,0.698,2,-7.698,1,0.0465,0.000726,0.199,0.116,0.794,186.093
0RhxIDb2s9UgXeEBMmKdQ5,Time to Fly,Emma Clair,edm,0.88,0.806,1,-6.589,1,0.0727,0.0338,0.297,0.0683,0.894,124.988
0jPU39bL0SrCmYc1RwbFkX,Hero (feat. Christina Perri),Cash Cash,edm,0.47,0.85,1,-2.825,0,0.0363,0.0627,0.0,0.118,0.148,149.876
4r4VwcBtZWLgBn0ucRYlEz,It Hurts (There Must Be a Taste of Murder in It),The Lotus Eaters,pop,0.633,0.546,4,-13.437,0,0.0314,0.492,0.0168,0.191,0.566,129.663
3l3VfjJSzLBFdnN6lljP0R,Backfire,Julian Jordan,edm,0.676,0.79,11,-5.246,0,0.066,0.0104,0.895,0.223,0.313,126.058
36ND2j1I4fAwsIcQJXka3P,Strange,Interfront,pop,0.691,0.94,7,-5.837,1,0.0312,0.36,0.827,0.258,0.706,120.713
5WwqdeavrQrbeAMDxGawse,Can't Fight This Feeling,REO Speedwagon,pop,0.408,0.48,9,-11.017,1,0.0266,0.155,1.82e-05,0.0877,0.19,156.344
753Iu3NzP9gFKxcsHbm3aj,Three Triangles (Losing My Religion) - Original Club Mix,Hardwell,edm,0.731,0.806,2,-4.995,1,0.0748,0.00736,0.105,0.084,0.15,127.993
4hK1r0ZE9MzbSvyZrDO2hP,Tetris 2020,Adryx-G,edm,0.672,0.946,9,-5.958,1,0.0416,0.273,0.817,0.362,0.202,130.02
5hOaRdlUqUSZ5nv8kQx1DF,Don't You (Forget About Me),The Wind and The Wave,r&b,0.622,0.953,2,-4.409,1,0.0387,0.00324,0.0295,0.367,0.666,119.978
3d9DChrdc6BOeFsbrZ3Is0,Under the Bridge,Red Hot Chili Peppers,rock,0.559,0.345,4,-13.496,1,0.0459,0.0576,0.000105,0.141,0.458,84.581
7xrA11O07xo57Bbg6p4hck,Body Say,Demi Lovato,edm,0.628,0.74,5,-4.836,0,0.0358,0.00415,0.0,0.277,0.257,86.983
7dltD9eEX7X1zk8JJ9BS0e,Superstar,Lupe Fiasco,rap,0.572,0.822,11,-6.015,0,0.361,0.207,0.0,0.359,0.472,94.812
17XvbAd3K1GOjWy5uQvK2U,Baby,Devendra Banhart,rock,0.833,0.325,1,-10.093,0,0.0404,0.0498,0.0674,0.15,0.864,102.02
4J2KQlWCZ001RtFD1SfUJh,Comfortable,AWA,r&b,0.554,0.464,7,-8.61,0,0.0851,0.39,0.0,0.119,0.563,112.776
01M4pDUAFpAiuvtNSDRSlE,Fefe Naa Efe,Fela Kuti,rock,0.77,0.734,1,-8.029,1,0.135,0.602,0.0311,0.143,0.686,93.08
6poj56vC9JUu1yHTsv92WA,Lo Que Tú y Yo Vivimos (feat. Gente de Zona) - Ao Vivo,Gusttavo Lima,latin,0.673,0.915,0,-4.002,1,0.102,0.224,0.0,0.933,0.41,92.013
1UmCNkCRROcsD1P2EG51cV,Making Plans For Nigel,Nouvelle Vague,latin,0.735,0.406,9,-12.39,1,0.0333,0.359,0.0071,0.118,0.591,119.984
5TpaWJKnuyA4MjzAbFXSTQ,Damn! - Club Mix,Youngbloodz,rap,0.772,0.724,6,-5.799,0,0.307,0.0149,0.0,0.355,0.518,84.038
